username,tweet_id,date,text,tweet_length,topic,topic_labels,sentiment
williamsruto,1490367620742275072,2022-02-06 16:51:45+00:00,"Cornelly Serem Aldai , Nandi , Soy , Kiharu , Tharaka Nithi , V ",64,13,family,neutral
williamsruto,1455511438047563778,2021-11-02 12:25:43+00:00,"Drumming up support for the Bottom Up Economic Model at Nyamira town, Nyamira County. ",86,3,,positive
railaodinga,1538474974369009664,2022-06-19 10:53:12+00:00,Kicked off the day at a meeting with leaders drawn from Mandera County. We had a lively conversation that touched ,114,7,,positive
railaodinga,1426740436597608451,2021-08-15 03:00:02+00:00,"To move forward, Kenya has to invest in prolonged stability and social cohesion out of our ethnic and religious div ",116,17,,neutral
railaodinga,1198918723098296322,2019-11-25 10:57:53+00:00,"Held discussions with , 's Ambassador at Capitol Hill Square. Our journey as a nation featur ",93,18,,neutral
railaodinga,893792410421121024,2017-08-05 11:14:51+00:00, ,1,0,,neutral
williamsruto,1438482581318742016,2021-09-16 12:39:07+00:00,"The changes are punitive, especially now when we are battling the COVID 19 pandemic. We must tame the general rise ",115,1,,neutral
williamsruto,1539999195217727488,2022-06-23 15:49:54+00:00,"During the Kenya Kwanza Education Forum at the Catholic University of East Africa, Nairobi County agreed to make o ",115,5,education,neutral
railaodinga,1366452629019197441,2021-03-01 18:17:48+00:00,"My heartfelt condolences go to the family and friends of the late Ismail Jibril, the Elder brother to C.S ",106,15,family,neutral
williamsruto,1496422578226876421,2022-02-23 09:51:59+00:00,"We promise a free, fair and transparent nominations exercise. There are no favourites. Let us compete on ideas and ",115,7,,positive
williamsruto,1530526919615291392,2022-05-28 12:30:28+00:00,"We are in Ole Ntimama Stadium, Narok County. Hustler Nation is strong. ",71,0,,positive
railaodinga,1409153882710843395,2021-06-27 14:17:21+00:00,Congratulations to the duo of Sebastien Ogier and Julien Ingrassia on winning this edition. I laud all those who wo ,116,8,,positive
williamsruto,1471118809255841800,2021-12-15 14:03:50+00:00,We must resist the scheme to divide the nation into tribal cocoons. Ethnic formations only serve the narrow and sel ,116,12,,neutral
williamsruto,1430146261748011020,2021-08-24 12:33:34+00:00,"My condolences to his family, friends and all those who held him in esteem. May the Lord grant him eternal peace, Amen.",119,12,family,positive
railaodinga,1053553016882761729,2018-10-20 07:46:27+00:00,Tukisherekea siku hii ya Mashujaa tuchukue hili fursa kukumbuka hatua za kishujaa za Wanawake Wakenya zilizotekelez ,116,1,,neutral
williamsruto,1449333818536701956,2021-10-16 11:18:04+00:00,"Led the empowerment of women and small scale traders at the Kongowea Market, Nyali Constituency later drummed up s ",115,3,,neutral
railaodinga,1326145905813229568,2020-11-10 12:53:17+00:00,There is significantly little chance of significant new ideas being brought into the BBI document ahead of the refe ,116,10,,neutral
railaodinga,1372815096045527041,2021-03-19 07:39:59+00:00,History has been made this morning in the East Africa region. Congratulations on taking office as th ,101,14,,positive
williamsruto,1439558352325939201,2021-09-19 11:53:51+00:00, ,1,0,,neutral
railaodinga,1296434202284568576,2020-08-20 13:09:35+00:00,"Received a copy of Honorable Deeds, the biography of Former Minister James Osogo. Osogo is one of the two surviving ",116,19,,neutral
williamsruto,1539660390048890882,2022-06-22 17:23:37+00:00,"Our team led by and Kuria shared our bottom up agenda with the people of Rongai, Subukia and Bah ",97,3,,neutral
railaodinga,1447229527151808524,2021-10-10 15:56:22+00:00,"To the youth, I've heard and listened to you across the nation. Sita walet down. I promise a better Kenya for yo ",113,4,,positive
railaodinga,831909953459875842,2017-02-15 16:56:03+00:00,Any agreement that Govt signs is sacred MUST be honored. The CBA must be honored as it proposes wide ranging refo ,114,14,,positive
williamsruto,1474049525719478272,2021-12-23 16:09:28+00:00,May the Lord grant the family strength and grace during this painful moment. Rest In Peace my friend. ,102,10,family,positive
railaodinga,1435212871797981190,2021-09-07 12:06:28+00:00,There is a commitment I can give the youth of Kenya today. In the event that I fail as a leader to deliver what I ,114,13,,neutral
williamsruto,1546086828935184386,2022-07-10 10:59:59+00:00,"Colleagues , , John Lodepe, Lokusi Loree, Benedict Lokamar, Cecilia Ngitit, Joseph Namuar, ",91,3,,neutral
williamsruto,1424820973270863872,2021-08-09 19:52:46+00:00,We are gratified by our leaders dedication to working together towards tackling challenges facing the ordinary peo ,115,17,,positive
williamsruto,1544318611623481347,2022-07-05 13:53:43+00:00,This is the only way to save ordinary Kenyans from the current skyrocketing prices of essential goods. ,103,1,,neutral
railaodinga,919573597026430976,2017-10-15 14:40:05+00:00,"Safari yaendelea, wezi hawatatuzuia vile walikua wamezoea MolaNiYuleYule NoReformsNoElections",93,12,,neutral
railaodinga,1008664771154063360,2018-06-18 10:56:36+00:00,We must lead Kenyans in retracing our steps and returning the country to the brand of politics that puts country fi ,116,10,politics,neutral
railaodinga,1488879046025007105,2022-02-02 14:16:41+00:00,Kajiado town. Thank you Maa. AzimioMtaaniKajiado ,49,6,,positive
williamsruto,1421416817147400193,2021-07-31 10:25:52+00:00,"We've the option of making peace with the mediocrity of leaders centred,position power sharing politics the faile ",114,16,politics,neutral
williamsruto,1525095515293159425,2022-05-13 12:48:00+00:00,"The Kenya Kwanza administration will give a priority to the security of Marsabit County, and every part of our coun ",116,17,insecurity,neutral
williamsruto,1422904584121507844,2021-08-04 12:57:43+00:00,There it is Team Kenya's first Gold medal Congratulations to Emmanuel Korir and Ferguson Rotich for a phenomena ,112,6,sports,positive
railaodinga,831910549692829697,2017-02-15 16:58:25+00:00,Its time to reconsider the rationale behind the rejection by certain quarters of the Health Service Commission to g ,116,14,,neutral
williamsruto,1545859980103933954,2022-07-09 19:58:34+00:00,"RT Together with and Kenya Kwanza MCA aspirants, we engaged the people of Nasioya in Kimilili Constituenc ",106,5,politics,neutral
williamsruto,1534168590408200193,2022-06-07 13:41:10+00:00,Trickle down is dangerous. They branded business people's merchandise counterfeit destroyed them. Now clothing en ,114,18,insecurity,neutral
williamsruto,1494277014047629320,2022-02-17 11:46:17+00:00,"Officially opened the Sagana ICT centre and Kibingoti Social Hall in Ndia Constituency, Kirinyaga County and later ",115,14,space,neutral
williamsruto,1430192866115129349,2021-08-24 15:38:45+00:00,"Our commiserations to Governor Salim Mvurya, the family and the people of Kwale County for the loss of Mama Sada Mg ",116,3,family,neutral
railaodinga,1082250280580849665,2019-01-07 12:19:08+00:00,RT Fazul Happy birthday TINGA. HappyBirthdayRaila,49,9,family,positive
railaodinga,1180197104754581504,2019-10-04 19:04:51+00:00,Kudos on flying our flag high Conseslus Kipruto to win the third Gold Medal for in the 3000 Metres Steeplechase ,112,6,sports,positive
railaodinga,1232160433634783233,2020-02-25 04:28:34+00:00,I joined President Uhuru Kenyatta and First Lady Margaret Kenyatta at the State Banquet they hosted in honour of th ,116,12,,neutral
williamsruto,1517540529956958210,2022-04-22 16:27:11+00:00,We have a new engagement of people centred issues with tangible life changing results. It focuses on enterprises at ,116,3,,positive
williamsruto,1481260380001345536,2022-01-12 13:42:49+00:00,Hapo sasa. Hustlers of Nairobi give the Bottom Up agenda a big thumbs up. ,74,3,,positive
williamsruto,1443188378149658631,2021-09-29 12:18:17+00:00, ,1,0,,neutral
railaodinga,864913454028775425,2017-05-17 18:40:11+00:00,RT Party Leader and joint NASA Presidential Candidate addressing TeamNASA in Kisii today. Hope NASAInKisii ht ,110,7,politics,neutral
williamsruto,1457346676583243778,2021-11-07 13:58:18+00:00,Now fear the Lord and serve Him with all faithfulness. Throw away the gods your ancestors worshipped beyond the Eup ,116,5,,neutral
williamsruto,1524382346648166401,2022-05-11 13:34:07+00:00,It was a great pleasure sharing a meal with the pupils of Mukarara Primary School. We thank the Dagoretti South NG ,115,14,,positive
railaodinga,1178747426921992193,2019-09-30 19:04:21+00:00,"What a fantastic run, bravo Beatrice Chepkoech on bagging the second Gold Medal for at the WorldAthleticsChamps ",112,6,sports,positive
williamsruto,1529074214669524994,2022-05-24 12:17:56+00:00,"At the Lumo Community Wildlife Conservancy with fellow leaders , , and ",71,12,,neutral
williamsruto,1459484588481331208,2021-11-13 11:33:36+00:00,"Acknowledged greetings from residents at Ngoliba, Magogoni, Kilimambogo, Gatuanyaga, Makongeni and Kiganjo estate o ",116,2,,positive
railaodinga,1098915124855877633,2019-02-22 11:59:17+00:00,Received a brief from the team planning the 9th edition of the African Cities Summit that is a flagship event of th ,116,16,,neutral
railaodinga,1461255812811272193,2021-11-18 08:51:49+00:00,"Stepped out with my girls for a meeting with akina mama at the Catholic University Auditorium,Nairobi County. It ",113,3,family,neutral
williamsruto,1537082698019266560,2022-06-15 14:40:47+00:00,"Colleagues , , Ezekiel Machogu, , , Zaheer Jhanda, , a ",55,6,,neutral
railaodinga,835484317249843200,2017-02-25 13:39:18+00:00,We will allocate the Agricultural Finance Corporation AFC the money it requires to serve farmers. NASAInEldoret,111,18,,neutral
railaodinga,1546061295409045504,2022-07-10 09:18:31+00:00,Kericho tumepata habari za kusisimua. Asanteni. VoteBlue Inawezekana ,69,11,,neutral
railaodinga,1508467978400108547,2022-03-28 15:36:06+00:00,Our coalition's drive to unite Kenyans from across the length and breadth of the Nation is unstoppable. The peopl ,114,17,,positive
williamsruto,1465007106654969872,2021-11-28 17:18:07+00:00,"Sharing our economic policy with residents of Kagumo, Kiburu, Baricho, Kagio and Wang'uru towns. ",97,8,,neutral
railaodinga,1297746641525538821,2020-08-24 04:04:44+00:00,"Happy Birthday to my wife Ida, a witty and charming source of guidance, inspiration and strength for our family. Fr ",116,12,family,positive
williamsruto,1458102900555669504,2021-11-09 16:03:16+00:00,Agreed that their issues must be part of the country s development plan. Later acknowledged greetings from wananchi ,116,2,,positive
williamsruto,1455524050197958659,2021-11-02 13:15:50+00:00,The transformative Bottom Up Economic Model that we are vouching for will bring tangible life changing results to M ,116,3,,positive
williamsruto,1479832931678011398,2022-01-08 15:10:39+00:00,"Be patient and peaceful. Listen to them but believe and trust us. We will not let you down. At Eldoret Sports Club, ",116,16,,positive
williamsruto,1495733337981440004,2022-02-21 12:13:11+00:00,"Gichunge Kabeabea Tigania East , Kikuyu , Kiharu and Rigathi Mathira . ",71,13,family,neutral
williamsruto,1540624176188456967,2022-06-25 09:13:21+00:00,"At Khadija Secondary School in Bombolulu, presented buses to Mohamed Ali Girls Secondary School, Kongowea Secondary ",116,1,education,neutral
railaodinga,1456955075549704192,2021-11-06 12:02:13+00:00,Engineer in Engineer. OneLove Inawezekana ,42,13,love,neutral
railaodinga,871396023104675841,2017-06-04 15:59:36+00:00," Today Kapsabet roared It will not be left behind on the 8th of August, its people will do whatever it takes for c ",115,15,family,neutral
williamsruto,1477688272851804168,2022-01-02 17:08:33+00:00,"He fought bravely for a better country through his efforts in conservation, politics and public service, often exce ",116,17,politics,positive
williamsruto,1439614195000086529,2021-09-19 15:35:45+00:00,"Interacted with Kiambu County residents at Gathaithi, Githiga, Thakwa, Githunguri, Ndumberi and Kiambu towns after ",115,19,,neutral
williamsruto,1535196713526476802,2022-06-10 09:46:33+00:00,The August 9 General Election is an economic debate and as we have always maintained this moment is wholly defined ,115,16,,neutral
railaodinga,1541836499179675648,2022-06-28 17:30:41+00:00,"Kama unasema ulitolewa serikali, you do the decent thing that most responsible people would do, you resign ",107,11,,neutral
railaodinga,1002580364664168448,2018-06-01 15:59:20+00:00,We decided to reconcile and unite so as to hasten our progress and realize the dream our fathers fought for 55 year ,116,19,family,positive
williamsruto,1425825512509755397,2021-08-12 14:24:27+00:00,"Engaged politicians, grassroot leaders and opinion shapers from Ruiru Constituency in Karen, Nairobi County. Presen ",116,12,politics,neutral
railaodinga,1011195207415681026,2018-06-25 10:31:39+00:00,"In his death, Kenya lost an exceptionally brilliant and serious academic who had much to brag about but chose a hum ",116,14,,neutral
railaodinga,1152591671143649280,2019-07-20 14:50:43+00:00,"The comfort of having a friend may be taken away, but not that of having had one. Seneca Fare thee well Joe Kaden ",114,17,,neutral
railaodinga,1497107040254279714,2022-02-25 07:11:47+00:00,Jumu'ah Mubarak to all our Muslim Brothers and Sisters.,55,4,family,positive
williamsruto,1520450190951469056,2022-04-30 17:09:08+00:00,Fare thee well former President Mwai Kibaki. ,45,10,,neutral
railaodinga,836213559772209153,2017-02-27 13:57:03+00:00,ONGOING IN KIUTUNE The problems miraa farmers are facing results from a failure of diplomacy by Jubilee. ,105,10,politics,neutral
williamsruto,1456168751099826178,2021-11-04 07:57:39+00:00, ,1,0,,neutral
railaodinga,1065525638944169984,2018-11-22 08:41:23+00:00,"Hosted 's Ambassador Annett Gunther at Capitol Hill Square, we discussed matters of mutual interest ",100,18,,neutral
railaodinga,1358376817560850432,2021-02-07 11:27:25+00:00,We joined the faithful at Saint Augustine's Cathedral in Lodwar for Mass as we wound up our three day tour of Turka ,116,17,,neutral
railaodinga,1050384074320343040,2018-10-11 13:54:13+00:00,I joined mourners at Muthithi Secondary School in Muranga for the final journey of the legendary Joseph Kamaru. His ,116,19,,neutral
